CustomerID;Count;Country;State;City;Zip Code;Lat Long;Latitude;Longitude;Gender;Senior Citizen;Partner;Dependents;Tenure Months;Phone Service;Multiple Lines;Internet Service;Online Security;Online Backup;Device Protection;Tech Support;Streaming TV;Streaming Movies;Contract;Paperless Billing;Payment Method;Monthly Charges;Total Charges;Churn Label;Churn Value;Churn Score;CLTV;Churn Reason;Age;Under 30;Married;Number of Dependents;Quarter;Referred a Friend;Number of Referrals;Offer;Avg Monthly Long Distance Charges;Internet Type;Avg Monthly GB Download;Streaming Music;Unlimited Data;Total Refunds;Total Extra Data Charges;Total Long Distance Charges;Total Revenue;Satisfaction Score;Customer Status;Churn Category;Population
7311-MQJCH;1;United States;California;Temecula;92592;33.507255, -117.029473;33,507255;-117,029473;Female;No;No;No;5;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Electronic check;19,55;99,6;No;0;47;2575;Not Churned;54;No;No;0;Q3;No;0;None;37,97;None;0;No;No;0;0;189,85;289,45;4;Stayed;Not Churned;46171
8076-FEZKJ;1;United States;California;Silverado;92676;33.782346, -117.635263;33,782346;-117,635263;Male;No;No;No;10;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;19,5;225,85;No;0;80;5039;Not Churned;58;No;No;0;Q3;No;0;None;15,71;None;0;No;No;0;0;157,1;382,95;3;Stayed;Not Churned;1859
0362-RAOQO;1;United States;California;Norco;92860;33.925833, -117.559639;33,925833;-117,559639;Female;No;No;No;40;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);19,65;830,25;No;0;75;3878;Not Churned;48;No;No;0;Q3;No;0;None;26,03;None;0;No;No;0;0;1041,2;1871,45;4;Stayed;Not Churned;22443
0829-DDVLK;1;United States;California;Orange;92866;33.784597, -117.844535;33,784597;-117,844535;Female;No;No;No;15;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Credit card (automatic);20,1;302,45;No;0;71;4359;Not Churned;58;No;No;0;Q3;No;0;None;9,74;None;0;No;No;0;0;146,1;448,55;5;Stayed;Not Churned;15396
9030-QGZNL;1;United States;California;Corona;92883;33.762351, -117.488725;33,762351;-117,488725;Female;No;No;No;8;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;20,85;161,65;No;0;23;4249;Not Churned;31;No;No;0;Q3;No;0;None;11,46;None;0;No;No;0;0;91,68;253,33;5;Stayed;Not Churned;13188
7205-BAIAD;1;United States;California;Fillmore;93015;34.408161, -118.865111;34,408161;-118,865111;Female;No;No;No;40;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Bank transfer (automatic);20,6;827,3;No;0;27;3091;Not Churned;42;No;No;0;Q3;No;0;None;22,89;None;0;No;No;0;0;915,6;1742,9;3;Stayed;Not Churned;16013
9367-OIUXP;1;United States;California;Laton;93242;36.444232, -119.718285;36,444232;-119,718285;Male;No;No;No;4;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;20,7;73,05;No;0;76;4676;Not Churned;28;Yes;No;0;Q3;No;0;None;45,37;None;0;No;No;0;0;181,48;254,53;5;Stayed;Not Churned;2900
7706-YLMQA;1;United States;California;Madera;93638;37.004068, -119.930027;37,004068;-119,930027;Female;No;No;No;70;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Bank transfer (automatic);19,7;1341,5;No;0;72;6072;Not Churned;30;No;No;0;Q3;No;0;None;10;None;0;No;No;0;0;700;2041,5;4;Stayed;Not Churned;49247
2333-KWEWW;1;United States;California;Fresno;93721;36.732694, -119.783786;36,732694;-119,783786;Male;No;No;No;18;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);20,05;388,6;No;0;20;2782;Not Churned;64;No;No;0;Q3;No;0;None;26,26;None;0;No;No;0;0;472,68;861,28;3;Stayed;Not Churned;6848
2882-DDZPG;1;United States;California;San Carlos;94070;37.497915, -122.267361;37,497915;-122,267361;Female;No;No;No;12;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Bank transfer (automatic);19,45;227,45;No;0;76;4862;Not Churned;27;Yes;No;0;Q3;No;0;None;35,81;None;0;No;No;0;0;429,72;657,17;4;Stayed;Not Churned;28098
5380-XPJNZ;1;United States;California;San Francisco;94103;37.773147, -122.411287;37,773147;-122,411287;Female;No;No;No;38;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;20,05;678,2;No;0;27;4539;Not Churned;22;Yes;No;0;Q3;No;0;None;40,64;None;0;No;No;0;0;1544,32;2222,52;3;Stayed;Not Churned;23036
5186-PEIZU;1;United States;California;San Francisco;94124;37.731505, -122.384532;37,731505;-122,384532;Female;No;No;No;35;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Bank transfer (automatic);19,25;617,65;No;0;67;4988;Not Churned;31;No;No;0;Q3;No;0;None;37,81;None;0;No;No;0;0;1323,35;1941;5;Stayed;Not Churned;33177
4361-FEBGN;1;United States;California;San Francisco;94131;37.746699, -122.442833;37,746699;-122,442833;Male;No;No;No;48;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);20,15;982,95;No;0;43;4399;Not Churned;41;No;No;0;Q3;No;0;None;33,68;None;0;No;No;0;0;1616,64;2599,59;5;Stayed;Not Churned;27906
0380-ZCSBI;1;United States;California;San Francisco;94133;37.802071, -122.411004;37,802071;-122,411004;Male;No;No;No;10;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Credit card (automatic);20;198,7;No;0;66;2411;Not Churned;56;No;No;0;Q3;No;0;None;4,42;None;0;No;No;0;0;44,2;242,9;5;Stayed;Not Churned;26831
9624-EGDEQ;1;United States;California;Palo Alto;94304;37.386978, -122.177746;37,386978;-122,177746;Female;No;No;No;37;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;19,8;813,3;No;0;61;5336;Not Churned;49;No;No;0;Q3;No;0;None;41,99;None;0;No;No;0;0;1553,63;2366,93;5;Stayed;Not Churned;1723
3750-RNQKR;1;United States;California;Alameda;94501;37.774633, -122.274434;37,774633;-122,274434;Female;No;No;No;12;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;19,45;246,25;No;0;33;4788;Not Churned;38;No;No;0;Q3;No;0;None;18,12;None;0;No;No;0;0;217,44;463,69;4;Stayed;Not Churned;58555
1790-NESIO;1;United States;California;Concord;94518;37.950248, -122.022455;37,950248;-122,022455;Female;No;No;No;13;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Mailed check;20,4;261,3;No;0;76;4883;Not Churned;23;Yes;No;0;Q3;No;0;None;6,56;None;0;No;No;0;0;85,28;346,58;5;Stayed;Not Churned;27394
2150-OEGBV;1;United States;California;Oakland;94612;37.809014, -122.269739;37,809014;-122,269739;Male;No;No;No;27;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Bank transfer (automatic);20,1;562,6;No;0;28;3428;Not Churned;31;No;No;0;Q3;No;0;None;33,4;None;0;No;No;0;0;901,8;1464,4;5;Stayed;Not Churned;11702
1872-EBWSC;1;United States;California;Berkeley;94702;37.866009, -122.286228;37,866009;-122,286228;Female;No;No;No;29;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;20,35;617,35;No;0;66;4840;Not Churned;28;Yes;No;0;Q3;No;0;None;21,19;None;0;No;No;0;0;614,51;1231,86;4;Stayed;Not Churned;15638
7026-YMSBE;1;United States;California;Berkeley;94704;37.871416, -122.246597;37,871416;-122,246597;Male;No;No;No;30;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;19,7;625,05;No;0;59;3302;Not Churned;62;No;No;0;Q3;No;0;None;24,57;None;0;No;No;0;0;737,1;1362,15;4;Stayed;Not Churned;21205
3976-HXHCE;1;United States;California;Belvedere Tiburon;94920;37.885629, -122.46858;37,885629;-122,46858;Male;No;No;No;72;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);19,3;1414,8;No;0;42;4722;Not Churned;57;No;No;0;Q3;No;0;None;45,75;None;0;No;No;0;0;3294;4708,8;4;Stayed;Not Churned;13065
8295-FHIVV;1;United States;California;Paicines;95043;36.525703, -120.952122;36,525703;-120,952122;Male;No;No;No;7;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;19,4;168,65;No;0;56;5873;Not Churned;63;No;No;0;Q3;No;0;None;9,19;None;0;No;No;0;0;64,33;232,98;5;Stayed;Not Churned;813
2439-QKJUL;1;United States;California;Saratoga;95070;37.257772, -122.051824;37,257772;-122,051824;Male;No;No;No;5;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;20,25;109,8;No;0;44;5064;Not Churned;31;No;No;0;Q3;No;0;None;7,83;None;0;No;No;0;0;39,15;148,95;3;Stayed;Not Churned;30589
4860-YZGZM;1;United States;California;San Jose;95128;37.316146, -121.936285;37,316146;-121,936285;Male;No;No;No;10;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Electronic check;20;185,4;No;0;63;2706;Not Churned;27;Yes;No;0;Q3;No;0;None;39,39;None;0;No;No;0;0;393,9;579,3;3;Stayed;Not Churned;32804
6838-HVLXG;1;United States;California;Keyes;95328;37.555631, -120.911653;37,555631;-120,911653;Female;No;No;No;12;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;20,3;246,7;No;0;27;4177;Not Churned;26;Yes;No;0;Q3;No;0;None;32,32;None;0;No;No;0;0;387,84;634,54;3;Stayed;Not Churned;2130
7244-KXYZN;1;United States;California;Modesto;95357;37.670526, -120.877572;37,670526;-120,877572;Female;No;No;No;24;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Credit card (automatic);20,45;527,35;No;0;20;4690;Not Churned;25;Yes;No;0;Q3;No;0;None;5,98;None;0;No;No;0;0;143,52;670,87;4;Stayed;Not Churned;13343
6746-WAUWT;1;United States;California;Salida;95368;37.713152, -121.08739;37,713152;-121,08739;Male;No;No;No;19;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Credit card (automatic);19,7;386,5;No;0;41;4431;Not Churned;62;No;No;0;Q3;No;0;None;26,54;None;0;No;No;0;0;504,26;890,76;4;Stayed;Not Churned;12466
5310-NOOVA;1;United States;California;Redwood Valley;95470;39.298065, -123.25211;39,298065;-123,25211;Male;No;No;No;46;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Electronic check;19,95;907,05;No;0;55;4006;Not Churned;51;No;No;0;Q3;No;0;None;13,42;None;0;No;No;0;0;617,32;1524,37;5;Stayed;Not Churned;5995
3345-JHUEO;1;United States;California;Windsor;95492;38.527297, -122.810044;38,527297;-122,810044;Male;No;No;No;4;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Electronic check;20,2;55,7;No;0;45;4267;Not Churned;29;Yes;No;0;Q3;No;0;None;46,53;None;0;No;No;0;0;186,12;241,82;3;Stayed;Not Churned;23701
6377-KSLXC;1;United States;California;Fair Oaks;95628;38.652065, -121.25441;38,652065;-121,25441;Male;No;No;No;5;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;19,95;107,05;No;0;20;4281;Not Churned;31;No;No;0;Q3;No;0;None;24,16;None;0;No;No;0;0;120,8;227,85;5;Stayed;Not Churned;40750
8512-WIWYV;1;United States;California;Kirkwood;95646;38.631489, -120.015167;38,631489;-120,015167;Male;No;No;No;32;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Credit card (automatic);20,35;707,5;No;0;40;2433;Not Churned;20;Yes;No;0;Q3;No;0;None;36,78;None;0;No;No;0;0;1176,96;1884,46;5;Stayed;Not Churned;129
1784-BXEFA;1;United States;California;Vacaville;95688;38.419088, -122.024568;38,419088;-122,024568;Female;No;No;No;10;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;20,55;187,35;No;0;43;3595;Not Churned;63;No;No;0;Q3;No;0;None;4,76;None;0;No;No;0;0;47,6;234,95;3;Stayed;Not Churned;32564
5505-OVWQW;1;United States;California;Sacramento;95815;38.608405, -121.449942;38,608405;-121,449942;Female;No;No;No;17;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;20,15;353,65;No;0;48;4650;Not Churned;35;No;No;0;Q3;No;0;None;4,38;None;0;No;No;0;0;74,46;428,11;5;Stayed;Not Churned;25355
2817-LVCPP;1;United States;California;Sacramento;95822;38.512569, -121.495184;38,512569;-121,495184;Female;No;No;No;50;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);19,4;1023,95;No;0;41;6233;Not Churned;36;No;No;0;Q3;No;0;None;12,62;None;0;No;No;0;0;631;1654,95;5;Stayed;Not Churned;44683
2122-SZZZD;1;United States;California;Sacramento;95834;38.646209, -121.52446;38,646209;-121,52446;Male;No;No;No;44;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Credit card (automatic);19,5;835,5;No;0;35;4220;Not Churned;60;No;No;0;Q3;No;0;None;18,14;None;0;No;No;0;0;798,16;1633,66;4;Stayed;Not Churned;8403
5222-JCXZT;1;United States;California;Sacramento;95864;38.585826, -121.376263;38,585826;-121,376263;Male;No;No;No;4;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;19;78,9;No;0;55;3022;Not Churned;31;No;No;0;Q3;No;0;None;20,16;None;0;No;No;0;0;80,64;159,54;4;Stayed;Not Churned;23362
7968-QUXNS;1;United States;California;Dobbins;95935;39.381174, -121.21191;39,381174;-121,21191;Male;No;No;No;6;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;18,95;110,15;No;0;68;5920;Not Churned;24;Yes;No;0;Q3;No;0;None;27,54;None;0;No;No;0;0;165,24;275,39;4;Stayed;Not Churned;614
6972-SNKKW;1;United States;California;Chester;96020;40.243494, -121.154733;40,243494;-121,154733;Female;No;No;No;6;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;20;109,2;No;0;53;3142;Not Churned;60;No;No;0;Q3;No;0;None;47,46;None;0;No;No;0;0;284,76;393,96;3;Stayed;Not Churned;2664
3694-GLTJM;1;United States;California;Corning;96021;39.913777, -122.289984;39,913777;-122,289984;Female;No;No;No;5;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Credit card (automatic);19,65;92,05;No;0;42;2878;Not Churned;62;No;No;0;Q3;No;0;None;41,93;None;0;No;No;0;0;209,65;301,7;3;Stayed;Not Churned;13840
1245-HARPS;1;United States;California;Janesville;96114;40.294034, -120.512622;40,294034;-120,512622;Female;No;Yes;No;14;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;20,4;292,4;No;0;73;4556;Not Churned;46;No;Yes;0;Q3;No;0;None;14,61;None;0;No;No;0;0;204,54;496,94;3;Stayed;Not Churned;3093
1336-EZFZY;1;United States;California;Kings Beach;96143;39.246654, -120.029273;39,246654;-120,029273;Female;No;No;No;4;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;20,05;83,3;No;0;30;4596;Not Churned;33;No;No;0;Q3;No;0;None;25,8;None;0;No;No;0;0;103,2;186,5;4;Stayed;Not Churned;4806
